node_idx,x,y,elevation,flow_accumulation,mean_depth,max_depth
2828,802101.56,348732.44,345.38864,1.0,0.113270424,0.38171387
1903,802076.56,349332.44,349.9333,1.0,0.11316086,0.49993896
2273,802401.56,349182.44,317.25168,1.0,0.11312554,0.3904724
3055,802481.06,349172.6,315.98038,3.0,0.11312131,0.37088013
3172,802573.6,349250.1,317.60876,1.0,0.11310906,0.36038208
659,802826.56,349832.44,308.66577,2.0,0.11310155,0.31048584
2114,802901.56,349257.44,323.5408,1.0,0.1130602,0.5173645
529,803276.56,349907.44,304.5425,2.0,0.11305564,0.3149414
254,802726.56,350132.44,297.9705,1.0,0.11305189,0.3403015
2028,801976.56,349282.44,357.81668,1.0,0.11293053,0.3078308
2064,803201.56,349282.44,325.99136,2.0,0.11292966,0.30203247
3592,802481.75,349216.28,315.3451,1.0,0.11288193,0.49313354
1557,801926.56,349457.44,341.512,1.0,0.11287481,0.36315918
3119,802680.4,349312.75,322.9445,1.0,0.112819195,0.37783813
3025,801997.44,349209.94,355.02222,2.0,0.112734616,0.40426636
279,803351.56,350132.44,323.99637,1.0,0.1127199,0.45889282
275,803251.56,350132.44,317.43994,1.0,0.112719156,0.50341797
2831,802176.56,348732.44,344.45053,1.0,0.11271696,0.32910156
3102,802733.2,349632.78,313.7577,1.0,0.112707324,0.3826599
1746,803451.56,349407.44,325.6504,1.0,0.11270417,0.34259033
475,803051.56,349932.44,300.09784,1.0,0.112490416,0.32321167
2128,803251.56,349257.44,326.8207,2.0,0.11236224,0.3843689
888,802226.56,349707.44,325.308,1.0,0.11208136,0.42364502
2330,802401.56,349157.44,318.0475,1.0,0.11206501,0.43640137
1125,803301.56,349632.44,311.03018,1.0,0.11194513,0.39642334
1749,803526.56,349407.44,329.40762,1.0,0.11194464,0.3217163
3639,802031.0,349537.25,333.9236,2.0,0.11192187,0.48739624
669,803226.56,349832.44,303.119,1.0,0.11186071,0.35324097
2188,803251.56,349232.44,327.4555,1.0,0.11185353,0.39385986
171,803201.56,350207.44,315.57434,1.0,0.11181954,0.3451233
3561,802008.75,349575.72,334.9575,3.0,0.111765265,0.37561035
3039,802259.3,348949.97,321.7275,2.0,0.111665495,0.3730774
3455,803508.94,350026.16,322.75342,7.0,0.11161824,0.36801147
1473,803526.56,349507.44,326.02145,1.0,0.111601524,0.3802185
1016,802101.56,349657.44,334.45035,1.0,0.111525215,0.34481812
2377,802201.56,349132.44,336.5602,1.0,0.11143007,0.4036255
2853,802276.56,348707.44,343.34552,3.0,0.11122535,0.31558228
2960,802533.9,349708.7,300.95377,1.0,0.111214966,1.3302307
3293,803257.9,350079.47,315.59717,1.0,0.11120606,0.2842102
3189,802726.25,349543.06,317.49188,1.0,0.11119865,0.40725708
1375,802801.56,349532.44,320.37997,1.0,0.11115158,0.42474365
2061,803126.56,349282.44,325.19955,1.0,0.111035004,0.36050415
1944,803401.56,349332.44,328.24832,1.0,0.11102341,0.3993225
2067,803276.56,349282.44,327.19818,1.0,0.110999,0.3491516
644,802326.56,349832.44,316.9166,1.0,0.11098314,0.45941162
1692,801826.56,349407.44,340.0976,1.0,0.110924676,0.411438
1661,803051.56,349432.44,318.38895,1.0,0.11089344,0.41064453
840,802476.56,349732.44,301.23734,1.0,0.11085174,1.0429077
2812,802176.56,348757.44,344.41928,2.0,0.11083198,0.3397827
829,802201.56,349732.44,327.1082,1.0,0.11081781,0.318573
239,803226.56,350157.44,315.43808,4.0,0.110691026,0.45529175
54,803051.56,350307.44,325.81503,1.0,0.11066186,0.39151
3274,802881.44,350046.53,299.8686,2.0,0.11064008,0.33233643
2933,802416.2,349609.25,302.6313,1.0,0.110589765,0.3668518
3601,802319.94,349294.22,317.00064,1.0,0.11056425,0.36141968
422,802601.56,349957.44,298.4068,1.0,0.11048848,0.63897705
1993,803026.56,349307.44,323.60834,1.0,0.11025042,0.6615906
3404,802661.75,349826.44,302.15775,1.0,0.11020988,0.38989258
2174,802901.56,349232.44,324.6822,1.0,0.11019008,0.29483032
572,803151.56,349882.44,300.98627,1.0,0.110021874,0.6265869
866,803451.56,349732.44,320.77704,1.0,0.109999806,0.28585815
584,803451.56,349882.44,307.8978,1.0,0.10991126,0.36053467
2085,801876.56,349257.44,358.02316,2.0,0.1098848,0.3633423
2376,802176.56,349132.44,340.67923,1.0,0.10982954,0.3154602
1142,803726.56,349632.44,333.39786,1.0,0.109826975,0.36462402
391,802976.56,349982.44,301.20477,1.0,0.10974544,0.35787964
3665,802463.94,349256.03,315.22006,1.0,0.10969641,0.57891846
38,803201.56,350332.44,326.915,2.0,0.10968365,0.45629883
3453,803472.3,350038.38,322.00134,1.0,0.109680496,0.2852478
3197,802652.8,349686.94,308.13602,2.0,0.10961383,0.42370605
1492,802201.56,349482.44,324.63882,1.0,0.109596975,0.4169922
1555,801876.56,349457.44,339.63947,1.0,0.10951057,0.29660034
3401,802703.3,349867.34,299.48126,1.0,0.10948946,0.38723755
3558,801958.94,349608.38,336.5023,1.0,0.10944872,0.42416382
1271,803626.56,349582.44,328.13654,1.0,0.109440014,0.35476685
3454,803490.44,350032.88,322.375,1.0,0.10934189,0.33566284
3514,803371.2,350032.47,320.26227,1.0,0.10928163,0.43850708
841,802501.56,349732.44,300.78946,2.0,0.10915517,1.4904175
1828,801851.56,349357.44,343.7416,2.0,0.10897033,0.38391113
2482,802101.56,349082.44,348.9916,2.0,0.10870806,0.3841858
1696,801926.56,349407.44,343.96875,1.0,0.10863165,0.4517212
3200,802611.5,349731.53,304.55313,1.0,0.108627446,0.45870972
318,803426.56,350107.44,324.68042,1.0,0.10856302,0.31292725
3171,802560.2,349235.6,316.57117,1.0,0.108536154,0.3380432
2130,803301.56,349257.44,327.8145,1.0,0.10849022,0.3630371
2642,802451.56,348957.44,319.6641,3.0,0.108458325,0.35494995
2315,802026.56,349157.44,354.93964,2.0,0.10839542,0.3748169
2133,803376.56,349257.44,329.59042,5.0,0.10828124,0.38360596
3664,802447.2,349266.7,315.17148,1.0,0.10822967,0.5817566
3365,803369.3,350012.53,320.2591,1.0,0.108214796,0.42303467
2187,803226.56,349232.44,327.04105,1.0,0.108167306,0.29614258
78,803026.56,350282.44,324.69446,1.0,0.108085856,0.3769226
1400,803426.56,349532.44,325.67633,1.0,0.10807793,0.36895752
93,803401.56,350282.44,330.5977,2.0,0.10804877,0.365448
75,802951.56,350282.44,320.4598,2.0,0.10798067,0.32546997
3657,802329.9,349341.4,317.01746,4.0,0.1079584,0.3322754
2197,803476.56,349232.44,332.57227,1.0,0.10794937,0.19165039
2689,802476.56,348907.44,323.21497,2.0,0.107904375,0.38290405
53,803026.56,350307.44,325.37823,1.0,0.10781454,0.37213135
1420,801926.56,349507.44,337.789,1.0,0.1077206,0.4743042
2778,802351.56,348807.44,325.22662,1.0,0.10767449,0.43301392
2841,801976.56,348707.44,348.42477,1.0,0.1076419,0.37164307
770,803676.56,349782.44,327.33057,1.0,0.10757826,0.5787964
2274,802426.56,349182.44,316.55276,1.0,0.10755715,0.3637085
1412,803726.56,349532.44,332.03137,2.0,0.107504025,0.38165283
3027,802043.6,349228.38,352.684,1.0,0.10746168,0.3706665
3079,802703.5,349559.72,316.6436,1.0,0.1073194,0.3812256
2131,803326.56,349257.44,328.28125,4.0,0.10731236,0.37356567
1787,802801.56,349382.44,322.01184,3.0,0.1072412,0.40548706
3211,802715.06,349624.4,313.3126,1.0,0.107120454,0.440979
996,803501.56,349682.44,327.32687,1.0,0.10710249,0.27557373
3280,802998.3,350078.06,301.8662,1.0,0.1069813,0.3441162
2725,802151.56,348857.44,345.2598,1.0,0.1069107,0.3232422
3291,803218.2,350081.8,312.8048,1.0,0.106867574,0.3798523
1085,802101.56,349632.44,334.1131,1.0,0.10677821,0.38189697
3288,803158.56,350085.28,308.08112,1.0,0.106691554,0.29904175
2359,803251.56,349157.44,329.17313,1.0,0.10665707,0.37231445
642,802276.56,349832.44,320.37228,2.0,0.10656024,0.43865967
685,803626.56,349832.44,323.00558,1.0,0.1065221,0.37280273
3065,802613.6,349321.84,317.13446,1.0,0.10651751,0.3470459
95,802801.56,350257.44,308.96658,1.0,0.106473185,0.38311768
2247,803301.56,349207.44,328.82263,1.0,0.106466904,0.3764038
1682,803576.56,349432.44,330.66934,1.0,0.10644768,0.35720825
432,803026.56,349957.44,300.5746,1.0,0.106182136,0.36575317
2314,802001.56,349157.44,356.11017,3.0,0.106167056,0.35531616
2373,802101.56,349132.44,345.9141,1.0,0.10614107,0.4293518
2829,802126.56,348732.44,344.9427,1.0,0.10613251,0.36203003
3549,802705.1,349895.5,299.0415,1.0,0.106117815,0.4065857
2059,803076.56,349282.44,324.81525,1.0,0.10611613,0.38528442
2011,803476.56,349307.44,330.2998,1.0,0.10610883,0.37582397
1028,802401.56,349657.44,302.8256,1.0,0.10610233,0.37283325
1139,803651.56,349632.44,328.1833,1.0,0.1060825,0.34866333
2587,802126.56,349007.44,335.20148,1.0,0.10607484,0.3123169
1203,803551.56,349607.44,326.48816,1.0,0.10603562,0.28347778
2948,802605.9,349823.4,302.20816,1.0,0.10592694,0.47180176
1827,801826.56,349357.44,343.17795,1.0,0.10587444,0.49813843
1501,802426.56,349482.44,307.53125,1.0,0.105775565,0.5260315
1775,802376.56,349382.44,310.50394,3.0,0.105738245,0.30215454
2105,802676.56,349257.44,324.16934,1.0,0.105704084,0.3307495
3011,803017.75,349809.16,306.40775,1.0,0.10569769,0.3728943
2810,802126.56,348757.44,344.93747,1.0,0.105687685,0.34783936
1172,802776.56,349607.44,320.61322,1.0,0.10566582,0.37835693
1835,802026.56,349357.44,348.8759,1.0,0.10564784,0.3499756
1001,803626.56,349682.44,323.7221,1.0,0.10561521,0.385437
2792,802176.56,348782.44,344.41928,1.0,0.105612665,0.28988647
3105,802756.44,349575.34,317.09262,1.0,0.10560156,0.37261963
1270,803601.56,349582.44,327.58054,1.0,0.10556905,0.39361572
757,802876.56,349782.44,319.27332,1.0,0.105533674,0.35549927
2185,803176.56,349232.44,326.5287,1.0,0.105522186,0.30099487
43,803326.56,350332.44,328.3487,1.0,0.10551859,0.3612671
366,802451.56,350007.44,301.72125,2.0,0.10548316,0.3395996
3152,802303.1,348958.3,320.9936,3.0,0.105344996,0.3540039
2181,803076.56,349232.44,325.64972,1.0,0.10525354,0.3597107
1368,802526.56,349532.44,307.74722,3.0,0.105241716,0.36743164
2233,802951.56,349207.44,325.07358,1.0,0.1051945,0.36889648
3104,802749.8,349596.53,315.9776,1.0,0.105095066,0.34710693
253,802701.56,350132.44,296.44138,1.0,0.105012454,0.44223022
3083,802673.2,349627.72,312.47607,1.0,0.10496443,0.33822632
1769,802026.56,349382.44,348.48538,1.0,0.10481861,0.39892578
3295,803297.6,350077.16,318.07382,1.0,0.104722045,0.40289307
449,803451.56,349957.44,321.29343,1.0,0.104542345,0.5935669
3103,802741.5,349614.7,314.7848,1.0,0.10447197,0.31451416
2647,802576.56,348957.44,326.0918,1.0,0.10447147,0.44656372
2967,802621.1,349810.47,303.28125,2.0,0.10445059,0.3314209
354,802451.56,350032.44,303.27377,1.0,0.10444316,0.36914062
2686,802401.56,348907.44,321.54935,1.0,0.1043424,0.3258667
894,802376.56,349707.44,304.6396,1.0,0.10432572,0.41522217
875,803676.56,349732.44,327.35275,1.0,0.10432532,0.70428467
787,802401.56,349757.44,303.18805,2.0,0.1043195,0.37564087
3303,803457.06,350062.06,322.4125,1.0,0.10429867,0.34829712
830,802226.56,349732.44,325.34354,4.0,0.10413799,0.38406372
1817,803551.56,349382.44,330.77292,1.0,0.103936724,0.3305664
1370,802576.56,349532.44,308.74094,1.0,0.10375224,0.35928345
1881,803476.56,349357.44,329.2833,11.0,0.10373357,0.2902527
173,803251.56,350207.44,317.6044,5.0,0.10371245,0.3572693
3611,802153.8,349403.0,324.77533,1.0,0.10370691,0.3816223
3059,802532.06,349233.78,315.71875,1.0,0.10370045,0.33087158
3047,802380.7,349048.66,319.2093,1.0,0.10362036,0.3757019
70,802826.56,350282.44,310.00848,5.0,0.1035632,0.34732056
2117,802976.56,349257.44,324.37158,1.0,0.10353965,0.31607056
1854,802801.56,349357.44,322.61414,3.0,0.10353538,0.39141846
2200,801826.56,349207.44,359.06842,1.0,0.10348415,0.35031128
1650,802776.56,349432.44,321.678,1.0,0.103473365,0.43685913
417,802476.56,349957.44,298.75107,1.0,0.10334395,0.41394043
960,802426.56,349682.44,302.1982,1.0,0.10332817,0.29626465
591,803776.56,349882.44,330.9445,1.0,0.103299335,0.31015015
3163,802458.7,349113.66,317.15625,1.0,0.10329265,0.36032104
1621,801776.56,349432.44,339.34,1.0,0.10327423,0.434906
3188,802727.94,349521.84,318.4679,1.0,0.10326013,0.3633728
1883,803526.56,349357.44,330.6483,4.0,0.10323959,0.34448242
1218,802126.56,349582.44,332.1223,9.0,0.10314244,0.34228516
1678,803476.56,349432.44,326.08868,1.0,0.1030857,0.3466797
2317,802076.56,349157.44,350.6082,1.0,0.10308144,0.37722778
1505,802526.56,349482.44,307.9907,4.0,0.103056595,0.34625244
22,803251.56,350357.44,326.38617,2.0,0.103042156,0.5404663
2180,803051.56,349232.44,325.30386,1.0,0.10302032,0.3076172
2546,802626.56,349057.44,325.92245,1.0,0.1030192,0.3454895
691,802301.56,349807.44,319.38245,1.0,0.103001386,0.36160278
172,803226.56,350207.44,315.7203,1.0,0.1029083,0.32492065
2961,802546.75,349723.06,301.38672,2.0,0.10289837,0.8961487
2550,802726.56,349057.44,332.92307,1.0,0.1027775,0.322937
2203,801901.56,349207.44,358.7568,2.0,0.10276312,0.33743286
3156,802366.4,349006.72,319.65683,1.0,0.102727875,0.41241455
104,803026.56,350257.44,323.6332,2.0,0.10269266,0.3324585
850,802901.56,349732.44,320.09933,1.0,0.10259102,0.258667
1072,803676.56,349657.44,328.418,1.0,0.10248875,0.29867554
2665,802451.56,348932.44,319.8902,1.0,0.10244927,0.37490845
2325,802276.56,349157.44,326.76096,1.0,0.102417886,0.34240723
350,802851.56,350057.44,300.7728,1.0,0.102273084,0.36758423
3296,803317.44,350076.0,318.88635,1.0,0.10220742,0.36083984
480,803176.56,349932.44,304.31995,1.0,0.10213599,0.31256104
2206,802076.56,349207.44,351.1391,1.0,0.10208622,0.33792114
2132,803351.56,349257.44,328.8732,1.0,0.102061585,0.370636
2578,802701.56,349032.44,334.21866,1.0,0.10195831,0.3955078
3118,802693.75,349327.94,322.6512,5.0,0.10191946,0.33270264
196,803001.56,350182.44,317.1784,7.0,0.1018424,0.32913208
1629,801976.56,349432.44,348.1525,1.0,0.10183661,0.31918335
3096,802660.7,349731.28,306.84412,1.0,0.10153651,0.4547119
736,802251.56,349782.44,322.4719,1.0,0.10140848,0.35931396
2736,802426.56,348857.44,322.20886,1.0,0.10124915,0.30282593
3199,802625.44,349717.28,305.65964,1.0,0.10117567,0.39364624
1446,802851.56,349507.44,318.29443,2.0,0.10113813,0.44659424
1200,803476.56,349607.44,325.73572,1.0,0.101049006,0.27890015
1308,802826.56,349557.44,319.7129,1.0,0.10102459,0.3934021
2068,803301.56,349282.44,327.40497,3.0,0.10102414,0.30136108
729,803701.56,349807.44,329.04852,1.0,0.100922465,0.35180664
2498,802626.56,349082.44,324.7164,1.0,0.100770205,0.4093933
3422,802868.3,350021.56,298.96603,1.0,0.10075693,0.43893433
563,802926.56,349882.44,298.94952,1.0,0.10074296,0.58221436
259,802851.56,350132.44,305.13873,1.0,0.10070371,0.51031494
2871,802301.56,348682.44,343.49603,1.0,0.100483336,0.3972473
3010,803036.56,349799.6,302.8565,1.0,0.10042599,0.35284424
1995,803076.56,349307.44,322.88504,1.0,0.10040881,0.4232788
1545,803626.56,349482.44,331.72763,2.0,0.100364864,0.2647705
2424,802026.56,349107.44,355.6821,1.0,0.10015777,0.35202026
700,802526.56,349807.44,300.8259,1.0,0.10000446,0.69595337
1996,803101.56,349307.44,322.88504,1.0,0.09982804,0.4206543
1011,801976.56,349657.44,338.26532,1.0,0.099584036,0.3493042
2245,803251.56,349207.44,327.84982,1.0,0.09947855,0.36480713
495,803551.56,349932.44,323.72845,1.0,0.09940067,0.5336914
2724,802126.56,348857.44,345.5224,3.0,0.099341445,0.29464722
1349,801851.56,349532.44,339.04617,2.0,0.09927812,0.47753906
2612,802126.56,348982.44,334.53796,1.0,0.09927132,0.24450684
675,803376.56,349832.44,305.96027,1.0,0.09918712,0.29821777
1945,803426.56,349332.44,328.79434,4.0,0.09915608,0.3536377
1641,802476.56,349432.44,308.1235,1.0,0.099072814,0.5777893
1719,802776.56,349407.44,322.0392,1.0,0.0990518,0.36291504
1140,803676.56,349632.44,329.07718,1.0,0.09886914,0.32473755
74,802926.56,350282.44,319.00073,1.0,0.098868124,0.36642456
727,803651.56,349807.44,323.03278,1.0,0.09886492,0.33529663
2375,802151.56,349132.44,344.30978,1.0,0.09883926,0.35324097
801,802901.56,349757.44,320.0,4.0,0.09875002,0.342865
3232,802611.25,349268.2,319.2197,1.0,0.09874337,0.24020386
510,802801.56,349907.44,298.84363,1.0,0.09856921,0.61151123
474,803026.56,349932.44,299.46973,2.0,0.098555565,0.28082275
1821,801676.56,349357.44,356.16446,1.0,0.09845741,0.2824402
2909,802176.56,348607.44,346.7569,1.0,0.09841702,0.29614258
1217,802101.56,349582.44,333.006,1.0,0.098389834,0.3461914
2887,802301.56,348657.44,344.35254,1.0,0.098383635,0.42227173
2962,802559.3,349737.62,301.9045,1.0,0.098336145,0.3821106
12,803001.56,350357.44,325.85526,1.0,0.098327495,0.29315186
2930,802390.44,349581.03,303.36652,1.0,0.09831594,0.2892151
3058,802519.3,349218.47,315.71875,1.0,0.0982243,0.3010559
2390,802651.56,349132.44,324.58322,1.0,0.09822258,0.36358643
1765,801926.56,349382.44,343.9758,2.0,0.09817369,0.42858887
1138,803626.56,349632.44,328.1933,1.0,0.098149024,0.3526001
998,803551.56,349682.44,322.95004,1.0,0.098103635,0.3050232
2411,803176.56,349132.44,329.36234,1.0,0.09805833,0.27383423
1410,803676.56,349532.44,331.1045,2.0,0.098013066,0.35263062
2244,803226.56,349207.44,327.42426,5.0,0.09791102,0.3232727
3052,802443.1,349126.2,317.15625,1.0,0.09787502,0.2979126
255,802751.56,350132.44,299.33185,1.0,0.097873114,0.36987305
672,803301.56,349832.44,304.18625,1.0,0.09785407,0.35916138
3212,802723.4,349606.3,314.4746,1.0,0.09781145,0.4225464
3129,802546.9,349165.7,316.27972,1.0,0.09777029,0.38128662
995,803476.56,349682.44,326.85812,1.0,0.097722106,0.31402588
775,802101.56,349757.44,337.28952,5.0,0.097682945,0.2862854
2941,802519.06,349722.2,300.801,1.0,0.097659096,1.4821167
2528,802051.56,349057.44,353.72473,1.0,0.09760133,0.35498047
645,802351.56,349832.44,314.2272,1.0,0.0975994,0.30596924
2699,802101.56,348882.44,346.22784,1.0,0.09757581,0.24084473
1017,802126.56,349657.44,331.7187,1.0,0.09747626,0.34899902
1556,801901.56,349457.44,340.1875,1.0,0.09743684,0.29544067
3276,802919.5,350058.2,300.19138,1.0,0.09742148,0.3703003
2289,802926.56,349182.44,325.5764,1.0,0.09741032,0.34683228
2291,802976.56,349182.44,325.79343,1.0,0.09729875,0.29992676
2190,803301.56,349232.44,328.1589,1.0,0.09728616,0.2993164
2952,802430.94,349595.78,303.03088,1.0,0.097071305,0.37106323
771,803701.56,349782.44,329.57974,1.0,0.0970623,0.28616333
2646,802551.56,348957.44,323.61362,1.0,0.096963234,0.36849976
2104,802526.56,349257.44,315.89096,3.0,0.09693931,0.29397583
3452,803453.6,350042.38,321.74948,1.0,0.096933514,0.2524414
211,803376.56,350182.44,324.83798,2.0,0.09681506,0.3751526
1612,803576.56,349457.44,330.58365,1.0,0.09676244,0.35635376
85,803201.56,350282.44,318.0587,3.0,0.09673094,0.31393433
2453,802851.56,349107.44,327.42743,1.0,0.09657778,0.34484863
3703,801865.9,349615.53,337.90625,1.0,0.09654214,0.3503723
344,802701.56,350057.44,298.43796,1.0,0.09643006,0.36135864
1474,803551.56,349507.44,326.3298,1.0,0.096403666,0.30038452
1665,803151.56,349432.44,310.18524,1.0,0.09631907,0.32861328
1012,802001.56,349657.44,337.0571,1.0,0.096137054,0.33361816
244,803351.56,350157.44,324.1999,1.0,0.09612053,0.3855896
1921,802826.56,349332.44,323.0176,1.0,0.09606324,0.31835938
3217,802743.25,349515.12,318.8626,1.0,0.09601457,0.38272095
2189,803276.56,349232.44,327.88535,1.0,0.09598151,0.34750366
3234,802584.0,349239.2,317.64212,3.0,0.095967546,0.25534058
482,803226.56,349932.44,305.7381,1.0,0.0958888,0.3591919
3513,803391.06,350030.5,320.70932,1.0,0.09579693,0.3670349
3636,801981.2,349569.88,335.57727,2.0,0.09573455,0.43328857
81,803101.56,350282.44,325.014,1.0,0.09568457,0.3328247
2012,803501.56,349307.44,330.669,1.0,0.09565786,0.35144043
550,802476.56,349882.44,299.8052,5.0,0.095608436,0.6275635
3284,803077.75,350085.38,302.6793,2.0,0.09556858,0.33145142
367,802476.56,350007.44,298.81885,1.0,0.095504574,0.34631348
1730,803051.56,349407.44,319.555,1.0,0.09529652,0.37252808
3490,803773.25,349791.56,331.2994,1.0,0.095168084,0.34225464
816,803626.56,349757.44,322.15643,1.0,0.09513589,0.44503784
1499,802376.56,349482.44,307.6878,1.0,0.095075995,0.31097412
1193,803301.56,349607.44,310.62997,1.0,0.09502186,0.31118774
2790,802126.56,348782.44,345.12457,1.0,0.0949727,0.27294922
2370,802026.56,349132.44,356.0658,3.0,0.09493468,0.33981323
106,803076.56,350257.44,323.31644,4.0,0.094839856,0.30847168
1107,802851.56,349632.44,320.5825,1.0,0.09479946,0.29281616
2994,803445.7,349777.06,313.42102,1.0,0.094770096,0.45407104
2243,803201.56,349207.44,327.13013,1.0,0.09471924,0.29016113
375,803651.56,350007.44,329.11313,2.0,0.09454626,0.40057373
2851,802226.56,348707.44,343.94833,1.0,0.09453287,0.25820923
30,803001.56,350332.44,325.59775,1.0,0.09453042,0.33099365
2379,802251.56,349132.44,328.9558,1.0,0.094474226,0.4480896
1405,803551.56,349532.44,326.71237,1.0,0.094349325,0.36203003
3091,802578.1,349757.44,303.01654,1.0,0.094343044,0.3725891
2008,803401.56,349307.44,328.7676,1.0,0.09424346,0.2805786
1506,802551.56,349482.44,308.66528,1.0,0.09414561,0.2871704
230,803001.56,350157.44,316.92255,1.0,0.094145164,0.42294312
3176,802628.2,349308.16,320.29196,1.0,0.093962274,0.29559326
2065,803226.56,349282.44,326.47174,5.0,0.09391792,0.34457397
2768,802101.56,348807.44,345.9274,1.0,0.09391302,0.31744385
3049,802405.7,349079.66,318.46024,1.0,0.093868285,0.3241272
